Dose_mg,Dose_route,Schedule,Baseline_target,t_days,measurement
65.51285568595509,SC,Q4W,10000.0,224.0,9870.973720874756
84.83428982440716,SC,Q4W,10000.0,224.0,9815.959373484087
109.85411419875572,SC,Q4W,10000.0,224.0,9439.07407142167
142.25293134853692,SC,Q4W,10000.0,224.0,6395.865532724648
184.20699693267164,SC,Q4W,10000.0,224.0,2699.4306947862647
238.53440064314213,SC,Q4W,10000.0,224.0,1205.1860836486655
308.88435964774783,SC,Q4W,10000.0,224.0,603.6996164730621
399.9823395608933,SC,Q4W,10000.0,224.0,348.1658264464401
517.9474679231213,SC,Q4W,10000.0,224.0,221.98599578769034
670.7035611184313,SC,Q4W,10000.0,224.0,150.51063078310207
868.511373751352,SC,Q4W,10000.0,224.0,106.07580693011678
1124.6578221198197,SC,Q4W,10000.0,224.0,76.6942176028141
1456.3484775012444,SC,Q4W,10000.0,224.0,56.4324878304697
1885.8632787726515,SC,Q4W,10000.0,224.0,42.042117778570386
2442.05309454865,SC,Q4W,10000.0,224.0,31.60347123156239
3162.2776601683795,SC,Q4W,10000.0,224.0,23.91362871500228
0.01,SC,Q4W,40000.0,224.0,39999.990329256136
0.012949258422052624,SC,Q4W,40000.0,224.0,39999.9874768801
0.016768329368110083,SC,Q4W,40000.0,224.0,39999.98378348297
0.021713743029375187,SC,Q4W,40000.0,224.0,39999.97900085904
0.028117686979742307,SC,Q4W,40000.0,224.0,39999.97280804513
0.03641031949310673,SC,Q4W,40000.0,224.0,39999.964788547615
0.04714866363457394,SC,Q4W,40000.0,224.0,39999.95440253522
0.061054022965853265,SC,Q4W,40000.0,224.0,39999.940955224316
0.07906043210907701,SC,Q4W,40000.0,224.0,39999.923541571865
0.10237739663395848,SC,Q4W,40000.0,224.0,39999.90099278297
0.13257113655901087,SC,Q4W,40000.0,224.0,39999.871792208454
0.17166979066078603,SC,Q4W,40000.0,224.0,39999.833980546224
0.22229964825261944,SC,Q4W,40000.0,224.0,39999.78501576373
0.2878615592354568,SC,Q4W,40000.0,224.0,39999.72160976959
0.372759372031494,SC,Q4W,40000.0,224.0,39999.63949529658
0.4826957437677871,SC,Q4W,40000.0,224.0,39999.53317535176
0.6250551925273973,SC,Q4W,40000.0,224.0,39999.39548868529
0.8094001216083124,SC,Q4W,40000.0,224.0,39999.217192260876
1.0481131341546852,SC,Q4W,40000.0,224.0,39998.98629698394
1.3572287829716538,SC,Q4W,40000.0,224.0,39998.68730838464
1.7575106248547911,SC,Q4W,40000.0,224.0,39998.300040701695
2.2758459260747887,SC,Q4W,40000.0,224.0,39997.79865064885
2.9470517025518097,SC,Q4W,40000.0,224.0,39997.14925992842
3.816213407949357,SC,Q4W,40000.0,224.0,39996.308225450106
4.941713361323833,SC,Q4W,40000.0,224.0,39995.21896049729
6.399152336349267,SC,Q4W,40000.0,224.0,39993.80801444486
8.286427728546842,SC,Q4W,40000.0,224.0,39991.980486765635
10.730309405261565,SC,Q4W,40000.0,224.0,39989.61409182713
13.894954943731374,SC,Q4W,40000.0,224.0,39986.54635931845
17.992936232915536,SC,Q4W,40000.0,224.0,39982.56936017331
23.29951810515372,SC,Q4W,40000.0,224.0,39977.41895518728
30.171148105292957,SC,Q4W,40000.0,224.0,39970.731036979494
39.06939937054617,SC,Q4W,40000.0,224.0,39962.03690472345
50.59197488435822,SC,Q4W,40000.0,224.0,39950.65293546914
65.51285568595509,SC,Q4W,40000.0,224.0,39935.85593272253
84.83428982440716,SC,Q4W,40000.0,224.0,39916.43726172443
109.85411419875572,SC,Q4W,40000.0,224.0,39890.98735998789
142.25293134853692,SC,Q4W,40000.0,224.0,39857.58753707016
184.20699693267164,SC,Q4W,40000.0,224.0,39813.71019737934
238.53440064314213,SC,Q4W,40000.0,224.0,39755.97429692192
308.88435964774783,SC,Q4W,40000.0,224.0,39679.47471666928
399.9823395608933,SC,Q4W,40000.0,224.0,39577.48968900361
517.9474679231213,SC,Q4W,40000.0,224.0,39340.95912996731
670.7035611184313,SC,Q4W,40000.0,224.0,13241.736831197719
868.511373751352,SC,Q4W,40000.0,224.0,2479.1821609162066
1124.6578221198197,SC,Q4W,40000.0,224.0,909.186816941601
1456.3484775012444,SC,Q4W,40000.0,224.0,448.3737654297927
1885.8632787726515,SC,Q4W,40000.0,224.0,267.75973084308526
2442.05309454865,SC,Q4W,40000.0,224.0,175.64864684139502
3162.2776601683795,SC,Q4W,40000.0,224.0,121.45071768666779
